"","treatment","name","value"
"1840","OHJ_40","brown",0.0827352933735555
"1841","OHJ_40","tan",0.0815870015091192
"1842","OHJ_40","yellow",0.0424516291699328
"1843","OHJ_40","purple",0.00381864312981811
"1844","OHJ_40","salmon",0.146866924897231
"1845","OHJ_40","greenyellow",-0.0970372868683324
"1846","OHJ_40","magenta",0.0382892188939312
"1847","OHJ_40","pink",0.00959395096192739
"1848","OHJ_40","grey",-0.0206488061526547
"1849","OMI_69","blue",0.057743465480167
"1850","OMI_69","green",-0.086206469086822
"1851","OMI_69","red",-0.0658440973307455
"1852","OMI_69","turquoise",-0.0341851862862277
"1853","OMI_69","black",0.0467525061041028
"1854","OMI_69","brown",0.035169031515364
"1855","OMI_69","tan",0.00160046479445479
"1856","OMI_69","yellow",-0.108789110903746
"1857","OMI_69","purple",-0.0772073623948698
"1858","OMI_69","salmon",-0.0152061847065054
"1859","OMI_69","greenyellow",-0.0114903992760006
"1860","OMI_69","magenta",0.034410486432078
"1861","OMI_69","pink",-0.0657418473300855
"1862","OMI_69","grey",-0.113276770251286
"1863","OMI_70","blue",0.117924795981016
"1864","OMI_70","green",0.0287808960876417
"1865","OMI_70","red",0.0750815790154373
"1866","OMI_70","turquoise",0.156715088221715
"1867","OMI_70","black",-0.00319917481288383
"1868","OMI_70","brown",-0.0162869585987235
"1869","OMI_70","tan",0.00402355184509488
"1870","OMI_70","yellow",-0.0715520666382414
"1871","OMI_70","purple",-0.119468131775018
"1872","OMI_70","salmon",-0.113440257648504
"1873","OMI_70","greenyellow",0.133985206923739
"1874","OMI_70","magenta",-0.0371288253023462
"1875","OMI_70","pink",-0.0242552011961828
"1876","OMI_70","grey",0.0398547484580557
"1877","OMI_71","blue",0.00462833641091926
"1878","OMI_71","green",-0.0428736501299811
"1879","OMI_71","red",-0.0417946631224854
"1880","OMI_71","turquoise",-0.0239499372644749
"1881","OMI_71","black",0.00225823739165642
"1882","OMI_71","brown",0.0633286373091789
"1883","OMI_71","tan",0.0511291130639577
"1884","OMI_71","yellow",-0.00360464762463922
"1885","OMI_71","purple",-0.0224884750492621
"1886","OMI_71","salmon",0.0396967647360797
"1887","OMI_71","greenyellow",0.0397493860049037
"1888","OMI_71","magenta",0.0138199441539473
"1889","OMI_71","pink",-0.000217219390209665
"1890","OMI_71","grey",-0.00159346913304601
"1891","OMI_72","blue",0.016476151425523
"1892","OMI_72","green",-0.0868077111883618
"1893","OMI_72","red",-0.0829614111892153
"1894","OMI_72","turquoise",-0.0480173871496887
"1895","OMI_72","black",0.0346623815084212
"1896","OMI_72","brown",0.08264472356581
"1897","OMI_72","tan",0.0958662537249808
"1898","OMI_72","yellow",-0.0352188013138196
"1899","OMI_72","purple",-0.0586442968033757
"1900","OMI_72","salmon",0.0412620036432697
"1901","OMI_72","greenyellow",-0.0408079214318774
"1902","OMI_72","magenta",0.0430135997932244
"1903","OMI_72","pink",-0.0141691972441672
"1904","OMI_72","grey",-0.0576795159739115
"1905","ONF_61","blue",0.0655291339196994
"1906","ONF_61","green",-0.0395812622327833
"1907","ONF_61","red",-0.035352951769129
"1908","ONF_61","turquoise",0.0232129593465431
"1909","ONF_61","black",0.0528122010174879
"1910","ONF_61","brown",0.0281430755868856
"1911","ONF_61","tan",0.00965670963551645
"1912","ONF_61","yellow",-0.0948767099595123
"1913","ONF_61","purple",-0.11898517116539
"1914","ONF_61","salmon",-0.00224815221192404
"1915","ONF_61","greenyellow",0.0214552871507198
"1916","ONF_61","magenta",0.0375912280095184
"1917","ONF_61","pink",-0.0467341101799867
"1918","ONF_61","grey",-0.0810819864655524
"1919","ONF_62","blue",0.0420134290946244
"1920","ONF_62","green",-0.00807689046594261
"1921","ONF_62","red",-0.00424101962007689
"1922","ONF_62","turquoise",0.0463695154406823
"1923","ONF_62","black",-0.00905850930929046
"1924","ONF_62","brown",0.0224306536366056
"1925","ONF_62","tan",0.0235181975481969
"1926","ONF_62","yellow",-0.0401986082285901
"1927","ONF_62","purple",-0.0422061844888763
"1928","ONF_62","salmon",0.0138868522036522
"1929","ONF_62","greenyellow",-0.00234599756932765
"1930","ONF_62","magenta",0.0130912568720257
"1931","ONF_62","pink",-0.01776210864936
"1932","ONF_62","grey",-0.027364311552765
"1933","ONF_63","blue",-0.0181489666488591
"1934","ONF_63","green",-0.0320560056630674
"1935","ONF_63","red",-0.026354341814479
"1936","ONF_63","turquoise",-0.021894164246953
"1937","ONF_63","black",-0.0214452887352544
"1938","ONF_63","brown",0.0370369575925803
"1939","ONF_63","tan",0.0510232373360421
"1940","ONF_63","yellow",0.0152729989451616
"1941","ONF_63","purple",0.00982554379419297
"1942","ONF_63","salmon",0.0648396896131011
"1943","ONF_63","greenyellow",0.0738679307317753
"1944","ONF_63","magenta",0.0126089832439645
"1945","ONF_63","pink",0.00756643879114119
"1946","ONF_63","grey",0.0198311039518805
"1947","ONF_64","blue",-0.0282864713737957
"1948","ONF_64","green",-0.0637906472558989
"1949","ONF_64","red",-0.0992392659289326
"1950","ONF_64","turquoise",-0.0854154473179442
"1951","ONF_64","black",-0.0158619668031
"1952","ONF_64","brown",0.108118480575096
"1953","ONF_64","tan",0.113990545418864
"1954","ONF_64","yellow",0.0138280075868845
"1955","ONF_64","purple",0.0406855668108682
"1956","ONF_64","salmon",0.115843557990661
"1957","ONF_64","greenyellow",-0.0793871859925614
"1958","ONF_64","magenta",0.0546793373233355
"1959","ONF_64","pink",0.00169515987616088
"1960","ONF_64","grey",-0.0742626251076419
"1961","OTM_33","blue",0.0319775399786415
"1962","OTM_33","green",0.010805974213558
"1963","OTM_33","red",-0.0123162028836373
"1964","OTM_33","turquoise",0.0219089586761218
"1965","OTM_33","black",-0.0378695214167593
"1966","OTM_33","brown",0.0135644137006458
"1967","OTM_33","tan",0.00105525941831867
"1968","OTM_33","yellow",-0.0294832022980406
"1969","OTM_33","purple",-0.0729911554576757
"1970","OTM_33","salmon",0.0228312826486308
"1971","OTM_33","greenyellow",-0.0405979660073057
"1972","OTM_33","magenta",0.0177006008985785
"1973","OTM_33","pink",-0.0162623233593703
"1974","OTM_33","grey",-0.0344146936924675
"1975","OTM_34","blue",0.0212253258974576
"1976","OTM_34","green",0.0462143334245098
"1977","OTM_34","red",-0.00977827057541762
"1978","OTM_34","turquoise",0.0347218311516643
"1979","OTM_34","black",-0.0642424727724834
"1980","OTM_34","brown",0.0336970694461909
"1981","OTM_34","tan",0.0403811294804827
"1982","OTM_34","yellow",-0.000838917266103023
"1983","OTM_34","purple",-0.00291121174087922
"1984","OTM_34","salmon",0.024312055249333
"1985","OTM_34","greenyellow",-0.00252079834058121
"1986","OTM_34","magenta",-0.00311370869829703
"1987","OTM_34","pink",-8.47582873963484e-05
"1988","OTM_34","grey",0.00247688939799758
"1989","OTM_35","blue",-0.0159200374902137
"1990","OTM_35","green",0.0432128526918534
"1991","OTM_35","red",-0.0375571035983607
"1992","OTM_35","turquoise",-0.0286905924599682
"1993","OTM_35","black",-0.0353709621720595
"1994","OTM_35","brown",0.0441792676886182
"1995","OTM_35","tan",0.0484170089884014
"1996","OTM_35","yellow",0.0155067922002624
"1997","OTM_35","purple",-0.0184943925446303
"1998","OTM_35","salmon",0.0360624117853486
"1999","OTM_35","greenyellow",0.0472095695083825
"2000","OTM_35","magenta",0.0105979290708901
"2001","OTM_35","pink",0.00944418512672941
"2002","OTM_35","grey",0.0100242979415019
"2003","OTM_36","blue",-0.00379294134065592
"2004","OTM_36","green",0.0234725218113348
"2005","OTM_36","red",-0.0421609539179434
"2006","OTM_36","turquoise",-0.0240458959927367
"2007","OTM_36","black",-0.0542049881240551
"2008","OTM_36","brown",0.0535139777696718
"2009","OTM_36","tan",0.0566183106650676
"2010","OTM_36","yellow",0.00363075846617592
"2011","OTM_36","purple",0.00907406937999364
"2012","OTM_36","salmon",0.0466813541349568
"2013","OTM_36","greenyellow",-0.0247035633748518
"2014","OTM_36","magenta",0.00604604283949579
"2015","OTM_36","pink",-0.00239044931129709
"2016","OTM_36","grey",-0.00119142129565293
